sentences,ner_tags
"In the Chinese language , a verb may have its dependents on its left , right or on both sides .","['O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The ambiguity resolution of right-side dependencies is essential for dependency parsing of sentences with two or more verbs .,"['O', 'B-Task', 'I-Task', 'I-Task', 'I-Task', 'E-Task', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Previous works on shift-reduce dependency parsers may not guarantee the connectivity of a dependency tree due to their weakness at resolving the right-side dependencies .,"['O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-Metric', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
This paper proposes a two-phase shift-reduce dependency parser based on SVM learning .,"['O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-Method', 'E-Method', 'O']"
"The left-side dependents and right-side nominal dependents are detected in Phase I , and right-side verbal dependents are decided in Phase II .","['O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O']"
"In experimental evaluation , our proposed method outperforms previous shift-reduce dependency parsers for the Chine language , showing improvement of dependency accuracy by 10.08 % .","['O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'O', 'B-Metric', 'E-Metric', 'O', 'O', 'O', 'O']"
"In order to meet the needs of a publication of papers in English , many systems to run off texts have been developed .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In this paper , we report a system FROFF which can make a fair copy of not only texts but also graphs and tables indispensable to our papers .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'B-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"Its selection of fonts , specification of character size are dynamically changeable , and the typing location can be also changed in lateral or longitudinal directions .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Each character has its own width and a line length is counted by the sum of each character .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"By using commands or rules which are defined to facilitate the construction of format expected or some mathematical expressions , elaborate and pretty documents can be successfully obtained .","['O', 'O', 'B-OtherScientificTerm', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
This paper presents an evaluation method employing a latent variable model for paraphrases with their contexts .,"['O', 'O', 'O', 'O', 'B-Generic', 'E-Generic', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O']"
We assume that the context of a sentence is indicated by a latent variable of the model as a topic and that the likelihood of each variable can be inferred .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
A paraphrase is evaluated for whether its sentences are used in the same context .,"['O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Experimental results showed that the proposed method achieves almost 60 % accuracy and that there is not a large performance difference between the two models .,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
The results also revealed an upper bound of accuracy of 77 % with the method when using only topic information .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Metric', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
We describe the methods and hardware that we are using to produce a real-time demonstration of an integrated Spoken Language System .,"['O', 'O', 'O', 'B-Generic', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'E-Method', 'O']"
We describe algorithms that greatly reduce the computation needed to compute the N-Best sentence hypotheses .,"['O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
To avoid grammar coverage problems we use a fully-connected first-order statistical class grammar .,"['O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O']"
"The speech-search algorithm is implemented on a board with a single Intel i860 chip , which provides a factor of 5 speed-up over a SUN 4 for straight C code .","['O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"The board plugs directly into the VME bus of the SUN4 , which controls the system and contains the natural language system and application back end .","['O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
We address the problem of estimating location information of an image using principles from automated representation learning .,"['O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O', 'O', 'B-Material', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O']"
"We pursue a hierarchical sparse coding approach that learns features useful in discriminating images across locations , by initializing it with a geometric prior corresponding to transformations between image appearance space and their corresponding location grouping space using the notion of parallel transport on manifolds .","['O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"We then extend this approach to account for the availability of heterogeneous data modalities such as geo-tags and videos pertaining to different locations , and also study a relatively under-addressed problem of transferring knowledge available from certain locations to infer the grouping of data from novel locations .","['O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O', 'O', 'O', 'O']"
"We evaluate our approach on several standard datasets such as im2gps , San Francisco and MediaEval2010 , and obtain state-of-the-art results .","['O', 'O', 'O', 'B-Method', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Material', 'O', 'B-Material', 'E-Material', 'O', 'B-Material', 'O', 'O', 'O', 'O', 'O', 'O']"
Conventional HMMs have weak duration constraints .,"['O', 'B-Method', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"In noisy conditions , the mismatch between corrupted speech signals and models trained on clean speech may cause the decoder to produce word matches with unrealistic durations .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Material', 'I-Material', 'E-Material', 'O', 'B-Generic', 'O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'B-Method', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
This paper presents a simple way to incorporate word duration constraints by unrolling HMMs to form a lattice where word duration probabilities can be applied directly to state transitions .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
The expanded HMMs are compatible with conventional Viterbi decoding .,"['O', 'O', 'B-Method', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O']"
"Experiments on connected-digit recognition show that when using explicit duration constraints the decoder generates word matches with more reasonable durations , and word error rates are significantly reduced across a broad range of noise conditions .","['O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'B-Method', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Metric', 'I-Metric', 'E-Metric', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
Soames 1979 provides some counterexamples to the theory of natural language presuppositions that is presented in Gazdar 1979 .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Soames 1982 provides a theory which explains these counterexamples .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Mercer 1987 rejects the solution found in Soames 1982 leaving these counterexamples unexplained .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"By reappraising these insightful counterexamples , the inferential theory for natural language presuppositions described in Mercer 1987 , 1988 gives a simple and straightforward explanation for the presuppositional nature of these sentences .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O']"
One of the claimed benefits of Tree Adjoining Grammars is that they have an extended domain of locality -LRB- EDOL -RRB- .,"['O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-Generic', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
We consider how this can be exploited to limit the need for feature structure unification during parsing .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'B-Task', 'O']"
"We compare two wide-coverage lexicalized grammars of English , LEXSYS and XTAG , finding that the two grammars exploit EDOL in different ways .","['O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'B-Method', 'O', 'B-Method', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O']"
Identity uncertainty is a pervasive problem in real-world data analysis .,"['B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'B-Task', 'I-Task', 'E-Task', 'O']"
It arises whenever objects are not labeled with unique identifiers or when those identifiers may not be perceived perfectly .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O']"
"In such cases , two observations may or may not correspond to the same object .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In this paper , we consider the problem in the context of citation matching -- the problem of deciding which citations correspond to the same publication .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O']"
"Our approach is based on the use of a relational probability model to define a generative model for the domain , including models of author and title corruption and a probabilistic citation grammar .","['O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'B-Method', 'I-Method', 'E-Method', 'O']"
Identity uncertainty is handled by extending standard models to incorporate probabilities over the possible mappings between terms in the language and objects in the domain .,"['B-Task', 'E-Task', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O']"
"Inference is based on Markov chain Monte Carlo , augmented with specific methods for generating efficient proposals when the domain contains many objects .","['B-Task', 'O', 'O', 'O', 'B-Method', 'I-Method', 'I-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Results on several citation data sets show that the method outperforms current algorithms for citation matching .,"['O', 'O', 'O', 'B-Material', 'I-Material', 'E-Material', 'O', 'O', 'O', 'B-Generic', 'O', 'B-Method', 'E-Method', 'O', 'B-Task', 'E-Task', 'O']"
"The declarative , relational nature of the model also means that our algorithm can determine object characteristics such as author names by combining multiple citations of multiple papers .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'B-OtherScientificTerm', 'O', 'O', 'O', 'O']"
The paper proposes and empirically motivates an integration of supervised learning with unsupervised learning to deal with human biases in summarization .,"['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'B-Task', 'I-Task', 'I-Task', 'E-Task', 'O']"
"In particular , we explore the use of probabilistic decision tree within the clustering framework to account for the variation as well as regularity in human created summaries .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Material', 'I-Material', 'E-Material', 'O']"
The corpus of human created extracts is created from a newspaper corpus and used as a test set .,"['O', 'B-Material', 'I-Material', 'I-Material', 'I-Material', 'E-Material', 'O', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
We build probabilistic decision trees of different flavors and integrate each of them with the clustering framework .,"['O', 'O', 'B-OtherScientificTerm', 'I-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'O', 'O', 'B-Method', 'E-Method', 'O']"
Experiments with the corpus demonstrate that the mixture of the two paradigms generally gives a significant boost in performance compared to cases where either ofthe two is considered alone .,"['O', 'O', 'O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"In this study , we propose a knowledge-independent method for aligning terms and thus extracting translations from a small , domain-specific corpus consisting of parallel English and Chinese court judgments from Hong Kong .","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-Material', 'I-Material', 'I-Material', 'E-Material', 'O', 'O', 'B-Material', 'I-Material', 'I-Material', 'I-Material', 'I-Material', 'E-Material', 'O', 'O', 'O', 'O']"
"With a sentence-aligned corpus , translation equivalences are suggested by analysing the frequency profiles of parallel concordances .","['O', 'O', 'B-Material', 'E-Material', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O', 'O', 'O', 'O', 'O', 'B-Generic', 'E-Generic', 'O', 'B-OtherScientificTerm', 'E-OtherScientificTerm', 'O']"
"The method overcomes the limitations of conventional statistical methods which require large corpora to be effective , and lexical approaches which depend on existing bilingual dictionaries .","['O', 'B-Generic', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'B-Material', 'E-Material', 'O', 'O', 'O', 'O', 'O', 'B-Method', 'E-Method', 'O', 'O', 'O', 'O', 'B-Material', 'E-Material', 'O']"
